Date;PX_LAST;PX_OPEN;PX_LOW;PX_HIGH;PX_VOLUME;AVERAGE_BID_ASK_SPREAD_%;VOLUME_TOTAL_PUT;VOLUME_TOTAL_CALL;PUT_CALL_OPEN_INTEREST_TOTAL;OPEN_INT_TOTAL_CALL;SHORT_INT;SHORT_INT_RATIO
11.09.2008;98,51;98,84;98,25;98,84;11517;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;29889;4,39
12.09.2008;97,9;98,31;97,53;98,31;27411;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;29889;4,39
15.09.2008;96,88;97,78;96,8;97,78;87733;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
16.09.2008;95,81;95,48;94,81;95,81;56461;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
17.09.2008;93,64;95,45;93,64;95,45;38599;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
18.09.2008;88,78;95,07;87,08;95,07;47770;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
19.09.2008;92,75;92,33;87,37;96,5;20251;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
22.09.2008;90,99;91,65;90,89;95,3;36759;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
23.09.2008;92,81;91,59;91,59;93,14;14391;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
24.09.2008;94,3;93,22;93,1248;94,3;6331;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
25.09.2008;93,734;94,65;93,44;94,65;24979;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
26.09.2008;93,862;94,13;93,132;94,13;6583;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
29.09.2008;92,17;92,36;91,71;93,74;27083;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;60859;2,202
30.09.2008;92,14;92,41;91,81;92,7;11496;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
01.10.2008;92;92,19;91,46;92,19;7815;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
02.10.2008;91,362;92,18;91,268;92,18;8577;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
03.10.2008;91,18;91,11;90,602;91,83;5661;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
06.10.2008;90,03;90,61;89,08;91,16;22457;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
07.10.2008;88,21;88,71;87,76;88,81;10750;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
08.10.2008;85,21;85,05;84,35;87,51;62837;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
09.10.2008;84,3;85,66;84,3;85,66;23763;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
10.10.2008;80,48;80,05;78,03;81,452;38999;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
13.10.2008;81,58;80,58;79,98;81,58;9757;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
14.10.2008;81,26;82,79;80,37;82,89;25574;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;75143;2,843
15.10.2008;80,79;82,91;80,69;82,91;13124;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
16.10.2008;77,852;79,32;77,32;79,92;17318;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
17.10.2008;77,14;76,26;76,01;77,26;9927;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
20.10.2008;76,42;77,47;75,54;77,47;13142;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
21.10.2008;77,47;78,19;76,991;78,32;52965;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
22.10.2008;73,4;76,02;73,05;76,03;4344;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
23.10.2008;69,67;71,74;68,82;71,74;63090;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
24.10.2008;67,82;67,18;64,8;67,82;16298;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
27.10.2008;67,83;68,57;66,32;68,57;19822;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
28.10.2008;65,21;68;62,92;68,93;42955;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
29.10.2008;65,68;65,47;64,34;66,38;52002;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
30.10.2008;70,1;68,7;68,3;70,1;12748;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5796;0,278
31.10.2008;73,92;72,97;71,04;74,84;16709;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
03.11.2008;77,09;76,33;74,53;86,66;71532;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
04.11.2008;80,37;77,99;77;80,68;43041;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
05.11.2008;82,352;82;81,32;83;26606;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
06.11.2008;81,75;81;80,065;81,75;14180;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
07.11.2008;77,76;80;77,2;81,23;45948;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
10.11.2008;80,46;78,8;78,7;80,46;19651;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
11.11.2008;80;80;79,632;80;7399;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
12.11.2008;79,84;79,36;78,77;79,84;8687;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
13.11.2008;79,305;77,25;77,25;80;14391;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2689;0,1
14.11.2008;80,01;78,01;76,725;80,58;26250;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
17.11.2008;78,9;78,87;75,87;81,87;56040;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
18.11.2008;76,52;77,88;75,59;77,88;32652;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
19.11.2008;76,19;76,04;75,99;76,7;18609;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
20.11.2008;73,35;74,66;72,85;76,34;36554;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
21.11.2008;74,6499;73,48;72,794;77,25;35238;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
24.11.2008;77,07;75,89;75,338;78,6532;17469;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
25.11.2008;79,93;79,6;77,28;81,83;26719;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
26.11.2008;80,9;81,62;78,15;81,65;7531;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
27.11.2008;80,9;81,62;78,15;81,65;7531;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;15942;0,574
28.11.2008;80,5001;81,5;78,9;82,4;6010;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
01.12.2008;77,6;82;77,5;82;19566;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
02.12.2008;78,72;78,01;78,01;82,135;13609;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
03.12.2008;82,37;77;76,87;82,385;65626;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
04.12.2008;82,22;81,71;80,01;82,47;15756;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
05.12.2008;82,16;82,58;80,03;82,59;23098;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
08.12.2008;80,646;82,39;79,19;82,39;21736;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
09.12.2008;80,89;80,45;79,85;80,95;35262;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
10.12.2008;80,48;81,09;79,9;81,1;15854;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
11.12.2008;80,6;81,09;80,6;81,12;18402;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
12.12.2008;79,53;80,634;78,78;81;42257;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;7054;0,268
15.12.2008;81,262;79,04;79,02;82,11;28065;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
16.12.2008;81,99;80;80;82,63;18465;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
17.12.2008;82,825;82,34;82,05;84;15715;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
18.12.2008;86,4;83,98;83,952;87,24;47879;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
19.12.2008;87,6;84,15;84,15;88,6;48980;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
22.12.2008;87,69;87,02;86;87,84;30199;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
23.12.2008;88,68;88,29;88,03;88,68;35833;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
24.12.2008;88,82;88,49;87,8;88,83;21081;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
25.12.2008;88,82;88,49;87,8;88,83;21081;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
26.12.2008;91,73;86,54;86,54;92;46051;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
29.12.2008;91,648;92,21;89,794;92,2199;34321;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
30.12.2008;91,286;97,2;90,5;97,8;23010;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12847;0,472
31.12.2008;93,78;93,34;92,735;93,98;16248;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
01.01.2009;93,78;93,34;92,735;93,98;16248;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
02.01.2009;95,39;93,93;93,44;95,54;29662;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
05.01.2009;95,15;95,39;94,7;95,39;37252;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
06.01.2009;85,53;95,93;85,17;95,93;51363;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
07.01.2009;87,5055;88,48;85,55;88,48;24822;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
08.01.2009;88,12;87,49;87,454;88,12;10440;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
09.01.2009;89,51;88,4;88,15;89,51;19741;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
12.01.2009;86,01;89,49;86,01;89,5836;12619;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
13.01.2009;87,25;85,53;85,53;88,45;19969;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
14.01.2009;88,48;89,12;87,23;89,12;31166;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;59633;1,942
15.01.2009;88,19;87,796;87,74;88,59;14354;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
16.01.2009;86;88,61;85,9;90,22;22700;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
19.01.2009;86;88,61;85,9;90,22;22700;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
20.01.2009;83,8;87,58;82,66;87,58;49820;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
21.01.2009;82,57;84,5;81,53;84,51;23779;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
22.01.2009;83,3;83,24;82,75;83,3;31667;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
23.01.2009;84,3999;83,28;83,125;84,43;134451;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
26.01.2009;84,27;84,98;83,5;84,98;12713;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
27.01.2009;85,304;84,99;84,54;85,51;9760;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
28.01.2009;87,69;84,56;84,56;88,51;28288;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
29.01.2009;87,99;87,44;86,51;88,19;13497;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;12162;0,484
30.01.2009;87,25;87,65;87,125;87,65;4849;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
02.02.2009;84,071;87,01;84;87,01;24736;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
03.02.2009;85,35;86,64;82,83;87;20428;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
04.02.2009;83,93;85,32;83,57;85,43;19145;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
05.02.2009;82,5;84,0999;81,84;84,0999;16203;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
06.02.2009;82,9499;83,648;81,43;83,648;16415;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
09.02.2009;83,66;82,99;82,99;84,5;8213;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
10.02.2009;84,96;84;83,83;85,1;21191;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
11.02.2009;84,39;85,23;84,094;85,23;10627;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
12.02.2009;82,7;83,86;82,7;83,87;12242;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6947;0,21
13.02.2009;82,688;82,25;82,25;82,98;17227;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
16.02.2009;82,688;82,25;82,25;82,98;17227;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
17.02.2009;81,51;82,37;81,5;82,75;9372;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
18.02.2009;82,23;81,14;81,01;83,71;23901;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
19.02.2009;81,71;81,86;81,5;82,06;21070;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
20.02.2009;80,78;81,11;80,5;81,13;26051;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
23.02.2009;81,95;80,85;80,85;81,95;28788;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
24.02.2009;83,5;81,95;81,04;83,86;15604;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
25.02.2009;82,25;83,17;82,25;83,68;11982;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
26.02.2009;82,16;82,27;82,16;83,59;13240;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;23473;1,41
27.02.2009;81,9;82,11;81,9;82,5;15493;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
02.03.2009;81;81,27;80,65;81,416;56803;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
03.03.2009;80,5;80,48;80;81,185;24058;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
04.03.2009;79,3;81,14;78,91;81,14;12598;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
05.03.2009;79,01;80,47;79,01;80,49;5757;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
06.03.2009;78,302;79,97;77,56;79,97;131127;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
09.03.2009;77,9401;77,69;77,69;78,88;32599;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
10.03.2009;78,23;78,524;78,09;79,25;13621;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
11.03.2009;80,97;78,73;78,73;81,35;8878;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
12.03.2009;81,87;81,89;81,36;81,95;15098;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;21334;1,16
13.03.2009;82,63;82,76;82,3312;83,6;9442;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
16.03.2009;83,72;82,9201;82,5301;84,67;10580;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
17.03.2009;83,76;83,15;83,15;85,45;12223;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
18.03.2009;85,12;84,02;83,892;85,12;6069;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
19.03.2009;86,1;85,6594;85,26;86,1;16380;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
20.03.2009;85,83;86,99;85,389;86,99;17947;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
23.03.2009;85,82;86,25;83,69;86,75;28260;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
24.03.2009;86,3;85,82;85,82;86,66;19318;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
25.03.2009;85,7;86,37;85,7;86,37;11911;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
26.03.2009;85,44;84,61;84,5459;85,65;12405;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
27.03.2009;85,98;85,89;84,76;86,14;10304;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
30.03.2009;84,8;85,47;84,8;86,06;20410;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;25927;0,836
31.03.2009;85,574;86,18;84,7;86,18;4809;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
01.04.2009;85,09;85,39;85,09;85,9;9542;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
02.04.2009;86,6;86,73;85,52;86,73;57717;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
03.04.2009;86,4;85,56;85,56;87,16;31696;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
06.04.2009;88,06;87,77;87,15;88,07;22141;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
07.04.2009;88;88,74;88;88,74;10741;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
08.04.2009;88,62;87,99;87,33;88,62;7933;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
09.04.2009;88,13;88,13;88,1;89,74;15933;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
10.04.2009;88,13;88,13;88,1;89,74;15933;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
13.04.2009;90;90,13;88,0928;90,13;25903;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
14.04.2009;89;87,47;87,47;90,35;51288;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;33040;2,324
15.04.2009;90,575;89,04;89;90,575;39822;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
16.04.2009;90,1;90,97;90,1;91,07;13111;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
17.04.2009;90,44;90,54;90,03;90,7;9215;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
20.04.2009;89,5;90,18;89,5;90,85;114158;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
21.04.2009;89,5;89,48;89,48;90,22;78759;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
22.04.2009;89,64;90,16;89,17;90,16;25993;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
23.04.2009;88,74;90,04;88,73;90,04;47274;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
24.04.2009;89,46;89,814;89,19;89,88;7269;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
27.04.2009;88,525;90,5;88,525;90,77;18789;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
28.04.2009;89,44;90;88,39;90;14740;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
29.04.2009;89,31;89,56;89,31;90,82;13992;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;49651;1,821
30.04.2009;91,62;89,61;89,61;91,89;22580;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
01.05.2009;91,2;90,88;89,6;91,2;38281;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
04.05.2009;91,28;90,87;90,79;91,3188;19477;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
05.05.2009;93,05;92,15;91,65;93,05;70612;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
06.05.2009;93,71;93,32;93;93,71;25867;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
07.05.2009;94,4;94,7;94;94,7;15466;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
08.05.2009;94,895;94,65;94,54;94,9;17229;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
11.05.2009;94,75;94,21;94,2;94,79;21975;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
12.05.2009;94;94,68;93,75;94,74;40706;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
13.05.2009;93,63;94,2;93,14;94,2;52702;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
14.05.2009;93,25;92,79;92,79;93,7;37078;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;56085;1,686
15.05.2009;92,91;93,29;92,8;93,29;33833;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
18.05.2009;93,14;93,21;92,74;93,21;26864;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
19.05.2009;93,62;93;93;94,1;22824;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
20.05.2009;93,33;94,01;93,32;94,49;42880;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
21.05.2009;94,17;93,9;93,45;94,3;114061;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
22.05.2009;93,86;93,49;93,45;94,15;383797;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
25.05.2009;93,86;93,49;93,45;94,15;383797;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
26.05.2009;94;93,83;93,83;94;24611;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
27.05.2009;94,24;94,22;94;94,2879;59475;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
28.05.2009;94,19;94,07;94,01;94,22;32487;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;69774;2,056
29.05.2009;93,68;94,45;93,68;94,56;40086;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;35643;0,429
01.06.2009;94,24;94,79;93,69;94,83;66226;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;35643;0,429
02.06.2009;94,94;93,83;93,83;94,9836;58040;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;35643;0,429
03.06.2009;94,82;95,1;94,5;95,12;158683;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;35643;0,429
